,variant,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
37,FB,SybilGAT_L2,45,0.7536252691759998,0.5940708604483008,0.8326315789473684,0.2300087234661238,0.3604465709728867,286,1566.0
38,FB,SybilGAT_L4,45,0.6045947945939321,0.5250903832248734,0.5219733484547774,0.5353300378016865,0.5285673270169394,473,1026.0
39,FB,SybilGAT_L8,45,0.4102392053425099,0.5651482284887924,0.9736842105263158,0.1291072986333236,0.22798459563543,829,2439.0
40,FB,SybilRank,46,0.4609848680926446,0.4443157132512672,0.4519593613933236,0.444095835710211,0.4479930945187743,994,
41,FB,SybilBelief,46,0.6119541523216718,0.5976828385228096,0.5579248886059834,1.0,0.7162410623084781,1669,
42,FB,SybilSCAR,46,0.5941192105023374,0.535264301230992,0.5271828665568369,0.8214489446662864,0.6422120637752258,739,
43,FB,SybilGCN_L2_noDropout,46,0.7942578850929205,0.6448950036205648,0.9326765188834154,0.3240159726183685,0.4809483488569009,217,6804.0
44,FB,SybilGCN_L4_noDropout,46,0.6563461031410809,0.6144822592324403,0.7082922013820335,0.4092983456930975,0.5187997107736804,226,11566.0
45,FB,SybilGCN_L8_noDropout,46,0.5979066902543638,0.5637943519188994,0.5460477255779269,0.8354249857387336,0.6604284103720406,284,21159.0
46,FB,SybilRGCN_L2_noDropout,46,0.7206760454402215,0.6666183924692252,0.7950980392156862,0.4626354820308043,0.5849260728452939,2260,7428.0
47,FB,SybilGAT_L2,46,0.7207609196780183,0.6179580014482259,0.782184655396619,0.34312606959498,0.4770023790642347,293,2123.0
48,FB,SybilGAT_L4,46,0.5431567525383565,0.500362056480811,0.5124223602484472,0.3294352538505419,0.4010416666666667,458,2940.0
49,FB,SybilGAT_L8,46,0.4103102181771177,0.5736422881969587,0.802801724137931,0.2124928693667997,0.3360396932792061,823,1823.0
50,BA,SybilRank,42,0.576151388401918,0.5451779026217228,0.5445636957536164,0.5468603561387066,0.5457096095393967,368,
51,BA,SybilBelief,42,0.509081625094445,0.5004681647940075,inf,0.0,0.0,181,
52,BA,SybilSCAR,42,0.5938998217275148,0.4950842696629213,0.463258785942492,0.0679475164011246,0.1185124642419288,261,
53,BA,SybilGCN_L2_noDropout,42,0.7417878606807935,0.5004681647940075,inf,0.0,0.0,124,3557.0
54,BA,SybilGCN_L4_noDropout,42,0.7776176672477395,0.614934456928839,0.7775255391600454,0.3209934395501406,0.4543946932006633,135,5645.0
55,BA,SybilGCN_L8_noDropout,42,0.5126860873387029,0.5086610486891385,0.5072343943778421,0.5749765698219307,0.5389852844278498,164,9920.0
56,BA,SybilRGCN_L2_noDropout,42,0.5789045871831465,0.4836142322097378,0.478698224852071,0.3791002811621368,0.4231171548117154,836,3912.0
57,BA,SybilGAT_L2,42,0.740505879041378,0.588249063670412,0.7557980900409277,0.2596063730084348,0.3864666899197768,160,768.0
58,BA,SybilGAT_L4,42,0.7917741816008969,0.548689138576779,0.8626760563380281,0.1148078725398313,0.2026468155500413,233,470.0
59,BA,SybilGAT_L8,42,0.8276040869337626,0.7050561797752809,0.8213235294117647,0.5234301780693533,0.6393817973669147,414,487.0
60,BA,SybilRank,43,0.5636496745743252,0.5269194756554307,0.5224089635854342,0.5285781766650921,0.5254754637238789,372,
61,BA,SybilBelief,43,0.5130745125726495,0.5044475655430711,inf,0.0,0.0,210,
62,BA,SybilSCAR,43,0.6026444552391785,0.5259831460674157,0.5680473372781065,0.1813887576759565,0.2749731471535983,265,
63,BA,SybilGCN_L2_noDropout,43,0.7436624122727568,0.5135767790262172,0.975609756097561,0.0188946622579121,0.0370713623725671,131,3611.0
64,BA,SybilGCN_L4_noDropout,43,0.7977191064883836,0.6495786516853933,0.8093812375249501,0.3830892772791686,0.52003847386983,130,5697.0
65,BA,SybilGCN_L8_noDropout,43,0.5021630184394383,0.49812734082397,0.4960023689665383,0.7912139820500709,0.6097560975609756,161,10414.0
66,BA,SybilRGCN_L2_noDropout,43,0.5665492393630439,0.4798689138576779,0.4581005586592179,0.2711384034010392,0.3406528189910979,853,3961.0
67,BA,SybilGAT_L2,43,0.7446807564944384,0.5201310861423221,0.935064935064935,0.0340103920642418,0.0656335460346399,166,510.0
68,BA,SybilGAT_L4,43,0.8047789679422078,0.6659644194756554,0.8005226480836237,0.4341048653755314,0.5629402756508423,249,454.0
69,BA,SybilGAT_L8,43,0.8437946883718523,0.736189138576779,0.799636803874092,0.6239962210675484,0.7009816927566994,420,586.0
70,BA,SybilRank,44,0.4601076228010846,0.4583138173302107,0.4573570759137769,0.4580009385265133,0.4576787807737397,367,
71,BA,SybilBelief,44,0.4994769378583213,0.4990632318501171,0.4990632318501171,1.0,0.6658334635213248,219,
72,BA,SybilSCAR,44,0.6286975831684608,0.5096018735362998,0.5047133757961784,0.9296105114969498,0.6542272126816381,133,
73,BA,SybilGCN_L2_noDropout,44,0.735366902018293,0.5058548009367682,0.92,0.010793054903801,0.0213358070500927,114,3631.0
74,BA,SybilGCN_L4_noDropout,44,0.7737902410194496,0.6627634660421545,0.782964782964783,0.4486156733927733,0.5704057279236276,134,5665.0
75,BA,SybilGCN_L8_noDropout,44,0.4997421232530357,0.5032786885245901,0.5015752993068683,0.7470671046457062,0.6001885014137606,157,10300.0
76,BA,SybilRGCN_L2_noDropout,44,0.649163080820212,0.5257611241217799,0.6424731182795699,0.1121539183481933,0.1909708349980024,832,4037.0
77,BA,SybilGAT_L2,44,0.7393624607308331,0.5016393442622951,0.8,0.001877053026748,0.0037453183520599,157,592.0
78,BA,SybilGAT_L4,44,0.789418401515774,0.681264637002342,0.6404084609773888,0.8240262787423744,0.7207059306382105,235,780.0
79,BA,SybilGAT_L8,44,0.8229632181437773,0.7154566744730679,0.6780715396578538,0.8183951196621304,0.7416542632362322,376,898.0
80,BA,SybilRank,45,0.574973489661363,0.5449859418931584,0.5406162464985994,0.5472589792060492,0.5439173320807891,365,
81,BA,SybilBelief,45,0.5162320511969556,0.5042174320524836,inf,0.0,0.0,207,
82,BA,SybilSCAR,45,0.6274252416352177,0.5187441424554826,0.5648535564853556,0.1275992438563327,0.2081727062451812,139,
83,BA,SybilGCN_L2_noDropout,45,0.765384589552003,0.5131208997188379,0.8166666666666667,0.023156899810964,0.0450367647058823,117,3651.0
84,BA,SybilGCN_L4_noDropout,45,0.8139504632000152,0.6726804123711341,0.8230008984725966,0.4328922495274102,0.5673583152678848,131,5718.0
85,BA,SybilGCN_L8_noDropout,45,0.5014141151947304,0.496485473289597,0.4956058588548602,0.8794896030245747,0.6339635496508261,161,10268.0
86,BA,SybilRGCN_L2_noDropout,45,0.5703107714943139,0.4908622305529522,0.4589928057553957,0.1507561436672967,0.2269654927072216,837,3988.0
87,BA,SybilGAT_L2,45,0.7644802353770394,0.5046860356138707,1.0,0.0009451795841209,0.0018885741265344,156,544.0
88,BA,SybilGAT_L4,45,0.8169269499914661,0.6705716963448922,0.8500986193293886,0.4073724007561436,0.5507987220447285,244,517.0
89,BA,SybilGAT_L8,45,0.8370655228107438,0.6499531396438613,0.8849009900990099,0.3379017013232514,0.4890560875512996,392,616.0
90,BA,SybilRank,46,0.3691784507368319,0.3930324994154781,0.3931423203381869,0.3909388136384867,0.3920374707259953,369,
91,BA,SybilBelief,46,0.5119150993859931,0.5005845218611176,0.5005845218611176,1.0,0.6671860392645684,180,
92,BA,SybilSCAR,46,0.6086259235584744,0.4984802431610942,0.4995051954477981,0.9430172816440916,0.6530810286268801,131,
93,BA,SybilGCN_L2_noDropout,46,0.7508919534362973,0.5033902267944821,0.8695652173913043,0.0093414292386735,0.0184842883548983,152,3563.0
94,BA,SybilGCN_L4_noDropout,46,0.7898714346553984,0.6754734627075053,0.7668320340184267,0.5053713218122373,0.6092342342342343,132,5909.0
95,BA,SybilGCN_L8_noDropout,46,0.5017072646550587,0.5015197568389058,0.5020766035994463,0.5081737505838393,0.5051067780872794,161,10290.0
96,BA,SybilRGCN_L2_noDropout,46,0.6600299378723963,0.513677811550152,0.5269672855879752,0.2783745913124708,0.3643031784841076,828,4185.0
97,BA,SybilGAT_L2,46,0.753991913850987,0.508534019172317,0.8095238095238095,0.0238206445586174,0.0462794918330308,160,554.0
98,BA,SybilGAT_L4,46,0.8008478644080653,0.5501519756838906,0.8653198653198653,0.1200373657169547,0.2108285479901558,234,497.0
99,BA,SybilGAT_L8,46,0.8294645474435078,0.6696282440963292,0.8654618473895582,0.4026156001868285,0.5495696525342684,377,624.0
100,PL,SybilRank,42,0.4995465656620527,0.4831697054698457,0.4851576994434137,0.4871914299021891,0.4861724378340692,368,
101,PL,SybilBelief,42,0.5161069437379938,0.4981299672744273,inf,0.0,0.0,209,
102,PL,SybilSCAR,42,0.5689177724334441,0.4939223936418887,0.4766839378238341,0.0857009781089892,0.1452822739834188,139,
103,PL,SybilGCN_L2_noDropout,42,0.7061803761993888,0.503973819541842,0.8571428571428571,0.0139729855612482,0.0274977085242896,120,3753.0
104,PL,SybilGCN_L4_noDropout,42,0.7159747949372589,0.5591397849462365,0.7088,0.2063344201210992,0.3196248196248196,120,5700.0
105,PL,SybilGCN_L8_noDropout,42,0.5245051086672032,0.5121552127162226,0.5164293537787513,0.4392175128085701,0.4747042537125597,149,10149.0
106,PL,SybilRGCN_L2_noDropout,42,0.6085033506338303,0.4964936886395512,0.4970954356846473,0.2789939450395901,0.3573985680190931,824,3948.0
107,PL,SybilGAT_L2,42,0.7080302618778365,0.5156615240766713,0.7737226277372263,0.0493712156497438,0.0928196147110332,174,1143.0
108,PL,SybilGAT_L4,42,0.7258209670171211,0.6000467508181393,0.706831119544592,0.3469958081043316,0.4654795376444861,237,405.0
109,PL,SybilGAT_L8,42,0.7131893984661652,0.6498363721365124,0.6554863440344992,0.6371681415929203,0.6461974492205952,373,592.0
110,PL,SybilRank,43,0.604631037416461,0.5615958936070928,0.5632237146827235,0.5650557620817844,0.5641382509858501,371,
111,PL,SybilBelief,43,0.5003756085737915,0.4979001399906673,inf,0.0,0.0,296,
112,PL,SybilSCAR,43,0.6229486468115939,0.5464302379841344,0.5688741721854305,0.3991635687732342,0.4691425450573457,133,
113,PL,SybilGCN_L2_noDropout,43,0.7449658278173952,0.5135324311712552,0.8602150537634409,0.037174721189591,0.0712694877505567,116,3547.0
114,PL,SybilGCN_L4_noDropout,43,0.7661310697130699,0.5982267848810079,0.7821522309711286,0.2769516728624535,0.4090597117364447,134,5609.0
115,PL,SybilGCN_L8_noDropout,43,0.5176123186179975,0.5125991600559963,0.5107179312691391,0.6974907063197026,0.5896680416421135,151,10367.0
116,PL,SybilRGCN_L2_noDropout,43,0.5461163969784597,0.4666355576294914,0.4255555555555556,0.1779739776951673,0.2509829619921363,838,3944.0
117,PL,SybilGAT_L2,43,0.7480478329568029,0.5354643023798413,0.8425531914893617,0.0920074349442379,0.1658986175115207,167,762.0
118,PL,SybilGAT_L4,43,0.7667508287981455,0.6224918338777414,0.7557471264367817,0.366635687732342,0.4937421777221527,251,1096.0
119,PL,SybilGAT_L8,43,0.7539292725993791,0.6621558562762483,0.7244897959183674,0.5278810408921933,0.610752688172043,380,440.0
120,PL,SybilRank,44,0.4490892614462409,0.4507141184734254,0.4451672862453532,0.4540284360189573,0.4495541999061473,369,
121,PL,SybilBelief,44,0.5196607076851165,0.5059704987122454,inf,0.0,0.0,209,
122,PL,SybilSCAR,44,0.5975953870690713,0.5237649262467806,0.5451306413301663,0.2175355450236966,0.3109756097560975,137,
123,PL,SybilGCN_L2_noDropout,44,0.7552878231749323,0.523296651837977,0.951219512195122,0.0369668246445497,0.0711678832116788,119,3548.0
124,PL,SybilGCN_L4_noDropout,44,0.7779828443444003,0.6764223835167408,0.7263681592039801,0.5535545023696683,0.628294782140936,131,5613.0
125,PL,SybilGCN_L8_noDropout,44,0.5045664847342956,0.4952001873097635,0.4934844192634561,0.8255924170616113,0.6177304964539007,159,10112.0
126,PL,SybilRGCN_L2_noDropout,44,0.673548744105571,0.5427300398033248,0.6483931947069943,0.1625592417061611,0.259946949602122,833,4009.0
127,PL,SybilGAT_L2,44,0.7524573909013268,0.518145633341138,0.9642857142857144,0.0255924170616113,0.0498614958448753,162,525.0
128,PL,SybilGAT_L4,44,0.7741305365256549,0.6640131116834465,0.7443881245474294,0.4872037914691943,0.5889429962761387,241,320.0
129,PL,SybilGAT_L8,44,0.7555211407232765,0.6705689534066963,0.6698888351860802,0.656872037914692,0.6633165829145728,390,763.0
130,PL,SybilRank,45,0.515633238671441,0.499063670411985,0.4935245143385754,0.5052083333333334,0.499298081422555,371,
131,PL,SybilBelief,45,0.5193605136436596,0.5056179775280899,inf,0.0,0.0,207,
132,PL,SybilSCAR,45,0.5994535621681689,0.5294943820224719,0.5594405594405595,0.2272727272727272,0.3232323232323232,135,
133,PL,SybilGCN_L2_noDropout,45,0.7203222126188418,0.5124063670411985,0.9393939393939394,0.0146780303030303,0.0289044289044289,119,3721.0
134,PL,SybilGCN_L4_noDropout,45,0.7463358933201629,0.5929307116104869,0.7675753228120517,0.2533143939393939,0.3809184763260947,125,5651.0
135,PL,SybilGCN_L8_noDropout,45,0.5023673046055068,0.5007022471910112,0.4969731911213606,0.8162878787878788,0.6178104282386669,169,10341.0
136,PL,SybilRGCN_L2_noDropout,45,0.5820367946660081,0.5210674157303371,0.5778301886792453,0.1160037878787878,0.1932176656151419,826,4094.0
137,PL,SybilGAT_L2,45,0.716401926163724,0.5107677902621723,1.0,0.0104166666666666,0.0206185567010309,151,563.0
138,PL,SybilGAT_L4,45,0.7446115322879368,0.6242977528089888,0.7468354430379747,0.3631628787878788,0.4886906658171392,232,557.0
139,PL,SybilGAT_L8,45,0.7404819360414865,0.6596441947565543,0.6423010380622838,0.703125,0.6713381555153707,373,558.0
140,PL,SybilRank,46,0.4883959624835479,0.4707397003745318,0.47282861124013,0.4748134328358209,0.4738189434489178,366,
141,PL,SybilBelief,46,0.5062881993766221,0.49812734082397,inf,0.0,0.0,243,
142,PL,SybilSCAR,46,0.6086611953692493,0.5241104868913857,0.5473145780051151,0.2994402985074627,0.3870967741935484,136,
143,PL,SybilGCN_L2_noDropout,46,0.7367479854986322,0.5060861423220974,0.925,0.0172574626865671,0.0338827838827838,126,3621.0
144,PL,SybilGCN_L4_noDropout,46,0.7537891470461059,0.5931647940074907,0.7811634349030471,0.2630597014925373,0.3935799023028611,135,5749.0
145,PL,SybilGCN_L8_noDropout,46,0.7067519500065088,0.637874531835206,0.6301788050588748,0.6739738805970149,0.6513409961685823,164,10255.0
146,PL,SybilRGCN_L2_noDropout,46,0.6320142603763141,0.5177902621722846,0.535234899328859,0.2975746268656716,0.3824940047961631,828,3956.0
147,PL,SybilGAT_L2,46,0.7381136369786855,0.5304307116104869,0.8670212765957447,0.076026119402985,0.1397941680960548,164,651.0
148,PL,SybilGAT_L4,46,0.755145711961021,0.5802902621722846,0.802065404475043,0.2173507462686567,0.3420183486238532,251,747.0
149,PL,SybilGAT_L8,46,0.732980320277717,0.6437265917602997,0.697084917617237,0.5130597014925373,0.5910800644814616,382,593.0
