,variant,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
60,BA-PL,SybilRank,43,0.6294466700000001,0.5959473684210527,0.5950965049556599,0.600421052631579,0.59774692166623,1468,
61,BA-PL,SybilBelief,43,0.51334029,0.5,inf,0.0,0.0,1379,
62,BA-PL,SybilSCAR,43,0.6723407100000001,0.6054736842105263,0.6261011829851497,0.5236842105263158,0.5703313080362261,839,
63,BA-PL,SybilGCN_L2_noDropout,43,0.730115495,0.5570526315789474,0.8241626794258373,0.14505263157894738,0.24668814894378804,512,10429.0
64,BA-PL,SybilGCN_L4_noDropout,43,0.73827097,0.6487894736842105,0.6709810088302891,0.5838947368421052,0.6244160522316654,578,16668.0
65,BA-PL,SybilGCN_L8_noDropout,43,0.722436345,0.6436315789473684,0.6330051661955356,0.6835789473684211,0.6573207146110633,631,30486.0
66,BA-PL,SybilRGCN_L2_noDropout,43,0.59327089,0.5003684210526316,0.5019476905954369,0.09494736842105263,0.1596884128529698,3061,12352.0
67,BA-PL,SybilGAT_L2,43,0.738210005,0.6307368421052632,0.6984659635666347,0.46010526315789474,0.5547658332275669,630,1956.0
68,BA-PL,SybilGAT_L4,43,0.762674,0.6693157894736842,0.6923352863804855,0.6094736842105263,0.6482673683031965,1017,2538.0
69,BA-PL,SybilGAT_L8,43,0.7361265699999999,0.6554210526315789,0.6265535270420846,0.7694736842105263,0.6906977842868616,1223,1853.0
70,BA-PL,SybilRank,44,0.64940599,0.603,0.6018952410704989,0.608421052631579,0.605140553839711,1502,
71,BA-PL,SybilBelief,44,0.51273696,0.5,0.5,1.0,0.6666666666666666,2319,
72,BA-PL,SybilSCAR,44,0.65947143,0.6067368421052631,0.6055150884495317,0.6125263157894737,0.6090005232862375,788,
73,BA-PL,SybilGCN_L2_noDropout,44,0.7303527249999999,0.5433684210526316,0.8382594417077176,0.10747368421052632,0.19052061951856689,504,11337.0
74,BA-PL,SybilGCN_L4_noDropout,44,0.7307034149999999,0.6203684210526316,0.7308701796890773,0.38105263157894737,0.5009340621324293,550,17610.0
75,BA-PL,SybilGCN_L8_noDropout,44,0.359234815,0.5,inf,0.0,0.0,625,411.0
76,BA-PL,SybilRGCN_L2_noDropout,44,0.6218858300000001,0.5388421052631579,0.5946639302206259,0.244,0.3460217942976564,2957,11737.0
77,BA-PL,SybilGAT_L2,44,0.74316289,0.5538421052631579,0.8198874296435272,0.138,0.2362374988737724,604,2232.0
78,BA-PL,SybilGAT_L4,44,0.7616684899999999,0.645,0.776107436359992,0.40757894736842104,0.5344744288770792,789,2323.0
79,BA-PL,SybilGAT_L8,44,0.7513434649999999,0.6689473684210526,0.6718415417558886,0.6605263157894737,0.666135881104034,1182,1706.0
80,BA-PL,SybilRank,45,0.63248653,0.5886842105263158,0.5878427692628506,0.5934736842105263,0.5906448064533026,1449,
81,BA-PL,SybilBelief,45,0.51363325,0.5,inf,0.0,0.0,1369,
82,BA-PL,SybilSCAR,45,0.6747973,0.605,0.6340545625587959,0.4966315789473684,0.556991913110206,715,
83,BA-PL,SybilGCN_L2_noDropout,45,0.7322720199999999,0.5312105263157895,0.8638036809815951,0.07410526315789474,0.13650024236548716,501,10502.0
84,BA-PL,SybilGCN_L4_noDropout,45,0.7316986750000001,0.6434736842105263,0.67402962206333,0.5556842105263158,0.6091622432494808,529,16738.0
85,BA-PL,SybilGCN_L8_noDropout,45,0.7526388350000001,0.672578947368421,0.6744705757156539,0.6671578947368421,0.6707943059744933,595,28006.0
86,BA-PL,SybilRGCN_L2_noDropout,45,0.56864142,0.4843157894736842,0.44175136825645034,0.11894736842105263,0.1874274340686681,2954,10759.0
87,BA-PL,SybilGAT_L2,45,0.7469292949999999,0.5096842105263157,0.9220183486238532,0.021157894736842105,0.04136653632434657,583,2462.0
88,BA-PL,SybilGAT_L4,45,0.772022115,0.6821578947368421,0.699896037888414,0.6377894736842106,0.6674010023682326,756,2438.0
89,BA-PL,SybilGAT_L8,45,0.760336175,0.6794210526315789,0.6849701573521433,0.6644210526315789,0.6745391397274914,1126,4429.0
90,BA-PL,SybilRank,46,0.6285195100000001,0.5910526315789474,0.5899916770703287,0.5969473684210527,0.5934491419003767,1473,
91,BA-PL,SybilBelief,46,0.51466367,0.5,inf,0.0,0.0,1291,
92,BA-PL,SybilSCAR,46,0.65842106,0.5677368421052632,0.6096438916340092,0.37663157894736843,0.4656125967857375,925,
93,BA-PL,SybilGCN_L2_noDropout,46,0.723699375,0.623,0.5877977308588174,0.8234736842105264,0.6859572975579815,515,8350.0
