,data_model_column,graph_size_column,train_nodes_fraction_column,label_noise_fraction_column,attack_edges_per_sybil,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
40,PL,2000,0.05,0.0,2,SybilRank,46,0.999977,0.998421052631579,0.9978969505783386,0.9989473684210526,0.9984218832193582,72,
41,PL,2000,0.05,0.0,2,SybilBelief,46,0.999986,0.9968421052631579,0.9989429175475687,0.9947368421052631,0.9968354430379747,148,
42,PL,2000,0.05,0.0,2,SybilSCAR,46,0.985298,0.87,0.9821673525377229,0.7536842105263157,0.8528886241810602,29,
43,PL,2000,0.05,0.0,2,SybilGCN_L2_noDropout,46,0.9487080000000001,0.5310526315789473,1.0,0.06210526315789474,0.11694747274529237,8261,
44,PL,2000,0.05,0.0,2,SybilGCN_L4_noDropout,46,0.9965780000000001,0.8563157894736843,1.0,0.7126315789473684,0.8322065150583897,13830,
45,PL,2000,0.05,0.0,2,SybilGCN_L8_noDropout,46,0.9995729999999998,0.9652631578947368,1.0,0.9305263157894736,0.9640130861504908,25560,
46,PL,2000,0.05,0.0,2,SybilRGCN_L2_noDropout,46,0.9594480000000001,0.5789473684210527,1.0,0.15789473684210525,0.2727272727272727,9978,
47,PL,2000,0.05,0.0,2,SybilGAT_L2,46,0.968282,0.6063157894736843,1.0,0.21263157894736842,0.3506944444444444,3025,
48,PL,2000,0.05,0.0,2,SybilGAT_L4,46,0.978857,0.9026315789473685,0.9885057471264368,0.8147368421052632,0.8932487016733988,2334,
49,PL,2000,0.05,0.0,2,SybilGAT_L8,46,0.999905,0.9957894736842106,0.9968354430379747,0.9947368421052631,0.9957850368809273,1902,
50,PL,2000,0.05,0.0,4,SybilRank,42,0.978718,0.9194736842105263,0.9199157007376185,0.9189473684210526,0.919431279620853,78,
51,PL,2000,0.05,0.0,4,SybilBelief,42,0.98491,0.9363157894736842,0.9662542182227222,0.9042105263157895,0.9342033713974986,166,
52,PL,2000,0.05,0.0,4,SybilSCAR,42,0.8779029999999999,0.7610526315789473,0.8701492537313433,0.6136842105263158,0.7197530864197531,33,
53,PL,2000,0.05,0.0,4,SybilGCN_L2_noDropout,42,0.8742619999999999,0.5136842105263157,1.0,0.02736842105263158,0.05327868852459016,8670,
54,PL,2000,0.05,0.0,4,SybilGCN_L4_noDropout,42,0.9372940000000001,0.6957894736842105,0.9869109947643979,0.3968421052631579,0.566066066066066,16064,
55,PL,2000,0.05,0.0,4,SybilGCN_L8_noDropout,42,0.947873,0.8126315789473684,0.9626168224299065,0.6505263157894737,0.7763819095477387,29426,
