,data_model_column,graph_size_column,train_nodes_fraction_column,label_noise_fraction_column,attack_edges_per_sybil,algorithm,AUC_mean,AUC_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,F1_mean,F1_std,runtime_mean,runtime_std,pretrain_runtime_mean,pretrain_runtime_std
20,PL,2000,0.05,0.0,6,SybilRank,0.8382234000000001,0.037286725346160406,0.7609473684210526,0.03113619443474294,0.7596030229866135,0.03122632679261017,0.763578947368421,0.0308663457820821,0.7615838322722454,0.031022768550140006,87.6,0.4898979485566356,,
21,PL,2000,0.05,0.0,6,SybilBelief,0.5174439000000001,0.004493238858551798,0.5,0.0,inf,,0.2,0.4,0.13333333333333333,0.26666666666666666,114.2,21.40467238712146,,
22,PL,2000,0.05,0.0,6,SybilSCAR,0.7508844,0.021956387486105317,0.584,0.0355792587965193,0.6792369088829022,0.0925105909559961,0.46147368421052626,0.2657994578635442,0.49416914910133664,0.10121560117125447,37.0,1.0954451150103321,,
23,PL,2000,0.05,0.0,6,SybilGCN_L2_noDropout,0.7857048000000001,0.009253531204896871,0.5066315789473684,0.005383878674755534,0.9333333333333332,0.13333333333333336,0.013473684210526315,0.010534733476376255,0.02637695417947398,0.02032739852932818,9597.0,245.36747950777828,,
24,PL,2000,0.05,0.0,6,SybilGCN_L4_noDropout,0.8097413,0.012973725061060894,0.6444210526315789,0.047988456599050995,0.8450445450494615,0.0634408286843721,0.3677894736842105,0.14805344546710636,0.4902908284228616,0.1318007135791054,16400.8,420.7457189324688,,
25,PL,2000,0.05,0.0,6,SybilGCN_L8_noDropout,0.5189586,0.2879979461361487,0.5986315789473684,0.08160278089878746,inf,,0.3465263157894737,0.2926947300279757,0.3771074818613823,0.3096725599635659,13347.0,14148.93159217331,,
26,PL,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,0.789411,0.02428133099317249,0.5216842105263158,0.03714671070691846,inf,,0.05263157894736842,0.09022716790554189,0.08506624087868044,0.140674258774672,10732.0,139.0237389800749,,
27,PL,2000,0.05,0.0,6,SybilGAT_L2,0.7951935,0.037643272604809506,0.5196842105263159,0.01797381906399284,0.9292642140468228,0.09296756530887992,0.05094736842105263,0.056519944755145095,0.0892828453404397,0.09120614269991015,3115.2,2260.731863799863,,
28,PL,2000,0.05,0.0,6,SybilGAT_L4,0.8282295,0.013035201885663305,0.6736842105263158,0.056087584851865706,0.8306568842868419,0.06410688587459948,0.46189473684210525,0.192580838873926,0.5604664373580026,0.1491903244398277,2425.2,767.1360765861556,,
29,PL,2000,0.05,0.0,6,SybilGAT_L8,0.8677214,0.02044950003398617,0.7376842105263158,0.027972285452972978,0.7944366947362802,0.06872577828320736,0.6741052631578948,0.16208694359916395,0.7109906335631663,0.06305996993986397,4400.6,1422.9752773678115,,
30,PL,2000,0.05,0.0,8,SybilRank,0.6305909999999999,0.02910560448436008,0.596,0.015010983974716539,0.5949633665051011,0.014912560599554689,0.6014736842105263,0.015072860900773654,0.5981987583030287,0.014950649478357806,96.4,1.9595917942265422,,
31,PL,2000,0.05,0.0,8,SybilBelief,0.5129488,0.003208268264967868,0.5,0.0,inf,,0.2,0.4,0.13333333333333333,0.26666666666666666,99.0,16.55294535724685,,
32,PL,2000,0.05,0.0,8,SybilSCAR,0.6651168000000001,0.01896490157527845,0.5401052631578948,0.025149745431929507,0.585951745048263,0.05208740915803466,0.41726315789473684,0.29048252911834765,0.43265422851033375,0.13069888776383742,41.0,0.6324555320336759,,
33,PL,2000,0.05,0.0,8,SybilGCN_L2_noDropout,0.7338811,0.0074148735552267125,0.5021052631578947,0.0023300993285451017,0.7,0.37583240945932267,0.0054736842105263155,0.005043852021351974,0.010819361093659299,0.009910877550268168,10038.4,162.3361943621939,,
34,PL,2000,0.05,0.0,8,SybilGCN_L4_noDropout,0.7234399,0.00954664880678028,0.5895789473684211,0.03074405106521057,0.7441514326588472,0.03644362439475502,0.27789473684210525,0.10048083843184609,0.39262103896245676,0.10922541157171442,17094.8,463.4256790468133,,
35,PL,2000,0.05,0.0,8,SybilGCN_L8_noDropout,0.5151456,0.14422122581173688,0.535157894736842,0.037155658200173074,inf,,0.19747368421052633,0.17476042960645494,0.25277193871948633,0.21548045538617416,9008.6,11432.756703437715,,
36,PL,2000,0.05,0.0,8,SybilRGCN_L2_noDropout,0.7359783,0.027385457176391962,0.5130526315789473,0.020119862431585547,inf,,0.034105263157894736,0.054153163314370735,0.059494513935105665,0.09124955438842251,10743.8,293.5018909649476,,
37,PL,2000,0.05,0.0,8,SybilGAT_L2,0.7341139999999999,0.014204329790595533,0.5258947368421053,0.03965418380989335,0.8803255198604036,0.13176272269795838,0.08294736842105263,0.13580399759128173,0.1181539844202614,0.17827854681126878,2196.8,1263.0546148128353,,
38,PL,2000,0.05,0.0,8,SybilGAT_L4,0.7438956000000001,0.014414680667291947,0.6421052631578947,0.020511465613325838,0.6835612088299291,0.03000251078432499,0.5362105263157895,0.07323653478763745,0.5971588239634763,0.042155966290614424,2986.6,651.5475730904075,,
39,PL,2000,0.05,0.0,8,SybilGAT_L8,0.7266155000000001,0.030179882345695127,0.6298947368421053,0.03586895199823274,0.6857750961623211,0.03486257877675002,0.49284210526315786,0.1425923814851892,0.5581077113974888,0.10420680733007076,2079.2,707.7178533850902,,
40,PL,2000,0.05,0.0,10,SybilRank,0.4280196,0.033409234996329994,0.4367368421052632,0.029128428964865553,0.43736586064024535,0.028945229108925972,0.4418947368421053,0.029521765293403134,0.4396150970729497,0.029208214280011247,102.4,0.4898979485566356,,
41,PL,2000,0.05,0.0,10,SybilBelief,0.5108721999999999,0.0011612554240992585,0.5,0.0,inf,,0.4,0.48989794855663565,0.26666666666666666,0.3265986323710904,94.8,17.16275036233995,,
42,PL,2000,0.05,0.0,10,SybilSCAR,0.6090556,0.016110146884494865,0.5122105263157894,0.015116903638750507,0.5268914245257121,0.03247323675931423,0.3951578947368421,0.3034199160064528,0.3979906969797894,0.1467875111922414,44.4,0.4898979485566356,,
43,PL,2000,0.05,0.0,10,SybilGCN_L2_noDropout,0.7161928000000001,0.012324765286203234,0.5013684210526316,0.0014355980733669093,0.9199999999999999,0.16,0.003157894736842105,0.0027449273285063782,0.006278392681310259,0.005437280482758734,10258.0,183.53419299956073,,
44,PL,2000,0.05,0.0,10,SybilGCN_L4_noDropout,0.6953485,0.015553123814848257,0.5587368421052631,0.011418020456091941,0.7266628248871239,0.0781597000420482,0.20652631578947372,0.06576176258497447,0.31204617370083054,0.079135689518976,18120.0,497.3437443056864,,
45,PL,2000,0.05,0.0,10,SybilGCN_L8_noDropout,0.5127404,0.08956098116110607,0.5224210526315789,0.032062266290260745,inf,,0.22884210526315787,0.29004659096556873,0.23628683182719357,0.24630306994345932,8357.6,12361.719097277693,,
46,PL,2000,0.05,0.0,10,SybilRGCN_L2_noDropout,0.7193373999999999,0.028678693886577185,0.5083157894736842,0.011975968550170862,inf,,0.022315789473684212,0.033303107256059256,0.040944632667583754,0.05953969482356655,11305.4,295.4546327272598,,
47,PL,2000,0.05,0.0,10,SybilGAT_L2,0.7064605,0.027795380134115776,0.5394736842105263,0.04505213969234674,inf,,0.18884210526315787,0.22913794850697117,0.22029884359454416,0.25050309750867805,3141.4,2002.044315193847,,
48,PL,2000,0.05,0.0,10,SybilGAT_L4,0.6961875000000001,0.018503342392659747,0.595578947368421,0.025482816979659765,0.6578532594858768,0.027326637836740587,0.41957894736842105,0.157293733376625,0.4915155337902359,0.11137733810487675,3436.4,939.3626775638896,,
49,PL,2000,0.05,0.0,10,SybilGAT_L8,0.6005664,0.12423547334573971,0.5685263157894738,0.039508616122593286,inf,,0.40294736842105267,0.22564885818948002,0.4331035316070917,0.2252943825577197,2087.2,949.0022971521197,,
50,PL,2000,0.05,0.0,12,SybilRank,0.191605,0.03939952360625697,0.24968421052631581,0.035280592704866054,0.252103450241416,0.0354981524440965,0.25473684210526315,0.036488528915020295,0.2534128307131268,0.03598885406964167,109.6,0.8,,
51,PL,2000,0.05,0.0,12,SybilBelief,0.5125246000000001,0.007083330102430656,0.5,0.0,inf,,0.4,0.48989794855663565,0.26666666666666666,0.3265986323710904,92.2,13.541048703848606,,
52,PL,2000,0.05,0.0,12,SybilSCAR,0.5655296,0.015216275675736166,0.4917894736842105,0.01616260860435305,0.4814813648462799,0.029725553697350006,0.40084210526315794,0.30288394054562096,0.3926758378921865,0.15221416871380258,81.2,40.681199588999334,,
53,PL,2000,0.05,0.0,12,SybilGCN_L2_noDropout,0.7282928,0.014225571220868505,0.5016842105263157,0.0010734777923352935,0.8398268398268399,0.13965987914409844,0.004421052631578948,0.002777032833320615,0.008774933994733395,0.005475981318827514,10917.6,331.60193003057145,,
54,PL,2000,0.05,0.0,12,SybilGCN_L4_noDropout,0.7213876,0.01756064086074309,0.5726315789473684,0.022637698071164822,0.7631750023391382,0.08044289519118028,0.22736842105263158,0.08764825193055475,0.336895493031072,0.1042558388055436,19465.6,194.47529406071095,,
55,PL,2000,0.05,0.0,12,SybilGCN_L8_noDropout,0.5182398,0.10524692407172762,0.5305263157894736,0.03853695567774635,inf,,0.2265263157894737,0.24850168183047813,0.25512573242738057,0.23661593415111065,8950.4,13654.56038984778,,
56,PL,2000,0.05,0.0,12,SybilRGCN_L2_noDropout,0.7582096,0.0322214293823226,0.5083157894736842,0.008625158073945864,inf,,0.020421052631578947,0.022690010248938915,0.03872016147794834,0.04209798610037658,11960.6,316.7059203740909,,
57,PL,2000,0.05,0.0,12,SybilGAT_L2,0.6970426999999999,0.022078348374821852,0.5290526315789474,0.034948953673620685,inf,,0.1566315789473684,0.18334098531835952,0.1968796560429617,0.223180780897721,2423.6,1231.9026909622366,,
58,PL,2000,0.05,0.0,12,SybilGAT_L4,0.7166166,0.014906779730713174,0.592842105263158,0.03921472955217739,0.7135488073102667,0.06527309157920831,0.3688421052631579,0.22741286115407486,0.4322288549820046,0.19085730884680935,3016.4,615.937204591507,,
59,PL,2000,0.05,0.0,12,SybilGAT_L8,0.6749750999999999,0.022293297608025616,0.5936842105263158,0.025214866124653727,0.6189472756584955,0.037148836712614756,0.5336842105263158,0.1867879832658428,0.5495236360199125,0.10347952864966983,1958.8,945.090768127591,,
60,PL,2000,0.05,0.0,14,SybilRank,0.06804800000000001,0.006241934635992273,0.13147368421052633,0.00868277500096896,0.1327664894706131,0.009443817156253349,0.13326315789473683,0.009797958971132715,0.1330140627262765,0.00961926875883076,117.4,0.4898979485566356,,
61,PL,2000,0.05,0.0,14,SybilBelief,0.52453,0.017392728339740145,0.5,0.0,inf,,0.4,0.48989794855663565,0.26666666666666666,0.3265986323710904,95.2,14.729562111617575,,
62,PL,2000,0.05,0.0,14,SybilSCAR,0.5272934,0.015955636290665435,0.4754736842105263,0.01735597640288517,0.4554001867794001,0.02971958040500032,0.3930526315789474,0.30399125224328943,0.379259420493243,0.15570790282057706,53.0,0.8944271909999159,,
63,PL,2000,0.05,0.0,14,SybilGCN_L2_noDropout,0.7640708999999999,0.017590910750725778,0.5029473684210526,0.002633683369094057,inf,,0.007578947368421053,0.006899355624494291,0.014903799317242195,0.013476961153648808,11534.4,585.371198471534,,
64,PL,2000,0.05,0.0,14,SybilGCN_L4_noDropout,0.7942419000000001,0.021900061064755064,0.5923157894736842,0.032595225930534745,0.8419420096384889,0.05284079964082631,0.23157894736842102,0.08872129476086517,0.35262351803012526,0.10967394496841504,20565.0,144.12633347171501,,
65,PL,2000,0.05,0.0,14,SybilGCN_L8_noDropout,0.4351139,0.1936535544348205,0.5358947368421052,0.06590381642507954,inf,,0.15957894736842104,0.21768930056148228,0.19195927250885814,0.25200236536236476,9286.6,14553.70241003986,,
66,PL,2000,0.05,0.0,14,SybilRGCN_L2_noDropout,0.7936683,0.030539222887296942,0.5096842105263159,0.00969678817088549,inf,,0.022315789473684212,0.023199961791925745,0.04239162551861686,0.04328078460647125,12403.2,189.59050609141798,,
67,PL,2000,0.05,0.0,14,SybilGAT_L2,0.7407084,0.014982706305604457,0.5117894736842106,0.01921045421760085,inf,,0.03431578947368421,0.05779167860811356,0.058594951789171755,0.09587315043115453,2608.4,1075.5195209757933,,
68,PL,2000,0.05,0.0,14,SybilGAT_L4,0.7783412000000001,0.024018104202038943,0.6437894736842105,0.03410168922144817,0.7516308951615904,0.05264901765112235,0.45073684210526316,0.1455990015490407,0.5438730627021663,0.10648550512703533,2719.4,1122.442800324364,,
69,PL,2000,0.05,0.0,14,SybilGAT_L8,0.40643529999999994,0.23857206172236511,0.5390526315789474,0.06438836459986287,inf,,0.13242105263157894,0.2087847968908234,0.16493722185884857,0.23999879042216332,2281.0,1086.9331166175773,,
70,PL,2000,0.05,0.0,16,SybilRank,0.03761300000000001,0.0017061836946823754,0.08936842105263158,0.003873340945889283,0.0896268747578726,0.0039439612850395355,0.08968421052631578,0.003961028994153006,0.08965552756167114,0.003952430547083991,125.2,0.4,,
71,PL,2000,0.05,0.0,16,SybilBelief,0.5080346,0.02001315317834748,0.5,0.0,inf,,0.4,0.48989794855663565,0.26666666666666666,0.3265986323710904,111.8,25.396062686959958,,
72,PL,2000,0.05,0.0,16,SybilSCAR,0.4962292,0.013267537305770072,0.4570526315789474,0.02485548257126414,0.42238107675557846,0.04172904437918638,0.37305263157894736,0.31108538432959254,0.3546571617327025,0.16444327548562002,88.4,39.000512817141264,,
73,PL,2000,0.05,0.0,16,SybilGCN_L2_noDropout,0.8083768000000001,0.017214804458953327,0.5067368421052632,0.00775954420799247,0.7440251572327045,0.377618359157834,0.015578947368421053,0.017731765633048898,0.02995955692389054,0.03348161751180394,12337.4,204.57526732232319,,
74,PL,2000,0.05,0.0,16,SybilGCN_L4_noDropout,0.8739994000000001,0.014162411159121183,0.6526315789473685,0.050829136408493514,0.9002764956766036,0.024066920566651325,0.3444210526315789,0.11891177856012587,0.4861283969100537,0.12037531823191872,22374.4,1172.7263278361238,,
75,PL,2000,0.05,0.0,16,SybilGCN_L8_noDropout,0.4341931,0.29132310167791364,0.5712631578947368,0.13150296753653176,inf,,0.19368421052631576,0.2920903742056576,0.22589762553184087,0.3200753150561836,9672.4,14734.922281437386,,
76,PL,2000,0.05,0.0,16,SybilRGCN_L2_noDropout,0.8402871000000001,0.029059786806513242,0.5163157894736843,0.01845560668963631,inf,,0.035789473684210524,0.04298553515645676,0.06534840553725636,0.07516386567661525,13058.8,198.73338924297548,,
77,PL,2000,0.05,0.0,16,SybilGAT_L2,0.7659724,0.03009791709304818,0.504421052631579,0.005505977612893485,inf,,0.010105263157894737,0.012447785683447985,0.0196503402728888,0.024202169461954453,2375.6,802.4249746861074,,
78,PL,2000,0.05,0.0,16,SybilGAT_L4,0.8652616,0.018400611931128835,0.7005263157894737,0.03961728266643962,0.8800521233688725,0.06145547220743552,0.4814736842105264,0.14570885097370567,0.6036336518237402,0.09698997087500301,47492.0,88084.45457173474,,
79,PL,2000,0.05,0.0,16,SybilGAT_L8,0.8450994999999999,0.13925785026597234,0.738,0.11889677545373718,0.8076762229435153,0.15541035784760587,0.7450526315789474,0.18385517605379745,0.7389215117697532,0.0960543592401045,2741.0,353.699872773514,,
80,PL,2000,0.05,0.1,2,SybilRank,0.9999170000000002,7.24320371106734e-05,0.9958947368421054,0.002409583819423101,0.9957899164314572,0.002306604547775937,0.9960000000000001,0.002526315789473691,0.9958949029596612,0.0024097580011308737,71.0,0.6324555320336759,,
81,PL,2000,0.05,0.1,2,SybilBelief,0.9999728000000001,1.4034243834306077e-05,0.9976842105263157,0.0014355980733669208,0.9981118667671728,0.0027614907142526845,0.9972631578947369,0.001263157894736855,0.9976847546397313,0.001431719276353711,123.4,5.314132102234569,,
82,PL,2000,0.05,0.1,2,SybilSCAR,0.9601143999999999,0.007542787193073926,0.8037894736842105,0.09260669522232183,0.8838431345460018,0.1573917508782376,0.7816842105263158,0.11640334880143426,0.8071239146684628,0.047462109388022394,29.2,0.9797958971132713,,
83,PL,2000,0.05,0.1,2,SybilGCN_L2_noDropout,0.9131871,0.007468993964383693,0.5675789473684211,0.06719104939732358,0.9919615384615386,0.012588385743267544,0.13810526315789476,0.1396511681063306,0.21820405551286629,0.18849295124917717,57428.8,100001.1798978392,,
84,PL,2000,0.05,0.1,2,SybilGCN_L4_noDropout,0.9893069999999999,0.004122967572028662,0.7921052631578948,0.09994901747482474,0.9938379747109982,0.010547948064661779,0.5894736842105263,0.20634801037335337,0.7178654685374711,0.1616048632800962,15870.6,6580.289555939009,,
85,PL,2000,0.05,0.1,2,SybilGCN_L8_noDropout,0.9984584,0.0016711125156613532,0.9476842105263158,0.017546455948238966,0.9852004742066038,0.021137467146588873,0.9105263157894736,0.05306349095208644,0.9449713257128011,0.020085381135402567,25222.8,3941.1503599837447,,
86,PL,2000,0.05,0.1,2,SybilRGCN_L2_noDropout,0.8947987999999999,0.028061478246165134,0.5769473684210527,0.044403588485167594,0.9548006488858383,0.0354308741799812,0.1602105263157895,0.09076443590682842,0.2643573252300202,0.12998902386150166,8463.2,265.63087169980827,,
87,PL,2000,0.05,0.1,2,SybilGAT_L2,0.9188034999999999,0.01016535969850553,0.6176842105263158,0.10232131239154962,0.8564558126219566,0.16364844286249464,0.44126315789473686,0.44434889339141126,0.3980443399324714,0.33952370438886387,1972.4,864.938286815886,,
88,PL,2000,0.05,0.1,2,SybilGAT_L4,0.9851981999999999,0.008412693133592813,0.7764210526315789,0.14062165108354618,0.8836827936603939,0.1105891315805339,0.6974736842105262,0.36322751430310785,0.6981679701256922,0.24716779223877286,2259.0,541.9512893240499,,
89,PL,2000,0.05,0.1,2,SybilGAT_L8,0.9997545999999999,0.00024851124723036095,0.8896842105263157,0.060178497185836274,0.9240025295203758,0.08714526400722092,0.8722105263157894,0.15980542185165555,0.8817966908764416,0.07298135157889675,2806.2,430.5649312240838,,
90,PL,2000,0.05,0.1,4,SybilRank,0.9709033999999999,0.014725702558452,0.9090526315789473,0.023096569518993634,0.9080561568376003,0.023619830680743466,0.9103157894736842,0.022373312158750814,0.9091840156585294,0.02299686305431146,80.4,1.019803902718557,,
91,PL,2000,0.05,0.1,4,SybilBelief,0.7879862,0.22217100262131417,0.7443157894736843,0.20191943211021546,0.7810939759310691,0.23013501215763169,0.9067368421052631,0.10947692302901225,0.8052486967660164,0.12005399710866996,163.6,1.3564659966250534,,
92,PL,2000,0.05,0.1,4,SybilSCAR,0.810174,0.03853928155531702,0.6300000000000001,0.07145267499921144,0.7017035977431771,0.14302001273511755,0.6781052631578948,0.26274611994415137,0.6302416789217584,0.07633592944680244,47.8,29.102577205464126,,
93,PL,2000,0.05,0.1,4,SybilGCN_L2_noDropout,0.8193694999999999,0.007818880789473674,0.5763157894736842,0.07005577516771211,0.9249010323711605,0.05403283130475509,0.1785263157894737,0.17554360366217736,0.25852688742224306,0.21973717375852275,8515.6,432.0761969838191,,
94,PL,2000,0.05,0.1,4,SybilGCN_L4_noDropout,0.8972198,0.008272446685231666,0.7542105263157894,0.051253538490100704,0.895758275920889,0.03712814629500603,0.5829473684210527,0.13503814993940852,0.6926756933123329,0.10654213656252241,38091.8,46687.80295280557,,
95,PL,2000,0.05,0.1,4,SybilGCN_L8_noDropout,0.9158683999999999,0.013884603755239035,0.7632631578947369,0.09019486445140436,0.9017836008895206,0.06510266221756866,0.6141052631578948,0.23766602886032795,0.6886891486659275,0.1970730521418733,17179.0,12159.550452216561,,
96,PL,2000,0.05,0.1,4,SybilRGCN_L2_noDropout,0.7933049999999999,0.031973838849909744,0.5421052631578948,0.046744428023525304,0.9098787012023941,0.06807216924811274,0.09663157894736843,0.10545330194909383,0.1579645926876962,0.1539169516667591,9117.8,148.06404019882748,,
97,PL,2000,0.05,0.1,4,SybilGAT_L2,0.8264863,0.03862235076947028,0.5736842105263158,0.09681807482174166,0.9206403089368566,0.0708298303761824,0.18210526315789471,0.2573394666739504,0.22987662941201248,0.2648093340913772,3276.4,2458.7590040506207,,
98,PL,2000,0.05,0.1,4,SybilGAT_L4,0.9014620000000001,0.02501367818614445,0.6988421052631579,0.12454833635437551,0.8444826518646217,0.07865107242710562,0.5353684210526316,0.36436662307500167,0.554535425593816,0.3053192289935124,2201.0,557.2780275589555,,
99,PL,2000,0.05,0.1,4,SybilGAT_L8,0.9661684000000001,0.010887066057483035,0.8717894736842104,0.04606823795714848,0.8852587186111356,0.04771270503691694,0.8656842105263157,0.13910612939571376,0.8650238752932348,0.06715493179923739,3760.6,269.6409464454536,,
100,PL,2000,0.05,0.1,6,SybilRank,0.8136648000000001,0.027708773407713282,0.7373684210526316,0.01885063023847777,0.7354265452734947,0.018591233345859926,0.7414736842105263,0.019140535802409618,0.7384369741105383,0.01884978828382961,88.0,1.4142135623730951,,
101,PL,2000,0.05,0.1,6,SybilBelief,0.5146725,0.0045918289602292165,0.5,0.0,inf,,0.2,0.4,0.13333333333333333,0.26666666666666666,109.2,36.864074652702186,,
102,PL,2000,0.05,0.1,6,SybilSCAR,0.7078426,0.024539865204193777,0.5585263157894736,0.04627677782867974,0.6811547275888801,0.09564522191576316,0.38842105263157894,0.3376135902005259,0.3882974741576072,0.23017038665662312,51.8,30.10249159122879,,
103,PL,2000,0.05,0.1,6,SybilGCN_L2_noDropout,0.745017,0.012031401447877928,0.5093684210526315,0.008592981739772024,0.9625850340136054,0.06510740742315861,0.01936842105263158,0.017329781580847727,0.03741411462092684,0.03284157622225508,9101.6,651.641496530109,,
104,PL,2000,0.05,0.1,6,SybilGCN_L4_noDropout,0.7761752000000001,0.015454056016463838,0.6270526315789473,0.04443377218741756,0.7444823571650668,0.10207825495195862,0.4886315789473684,0.2873012452812661,0.5148247669317688,0.19052555639190089,15278.6,1005.728512074705,,
105,PL,2000,0.05,0.1,6,SybilGCN_L8_noDropout,0.6642583,0.1515213517922804,0.6097894736842105,0.07325862054915137,inf,,0.3808421052631579,0.2794774704867913,0.42093233171501765,0.2769804780036716,12038.8,12703.945188798634,,
106,PL,2000,0.05,0.1,6,SybilRGCN_L2_noDropout,0.7271394000000001,0.013366483899664855,0.5283157894736842,0.0380572538504438,0.8763213530655392,0.10380049715567928,0.08105263157894738,0.11181107928789323,0.1249433943780934,0.16327253507089445,9369.4,243.1407822641031,,
