,data_model_column,graph_size_column,train_nodes_fraction_column,label_noise_fraction_column,attack_edges_per_sybil,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
91,BA,2000,0.05,0.0,4,SybilBelief,46,0.989507,0.95,0.9591836734693877,0.94,0.9494949494949495,163,
92,BA,2000,0.05,0.0,4,SybilSCAR,46,0.8774770000000001,0.7278947368421053,0.8700854700854701,0.5357894736842105,0.6631921824104234,33,
93,BA,2000,0.05,0.0,4,SybilGCN_L2_noDropout,46,0.8824380000000001,0.5221052631578947,1.0,0.04421052631578947,0.0846774193548387,7790,
94,BA,2000,0.05,0.0,4,SybilGCN_L4_noDropout,46,0.968084,0.6589473684210526,1.0,0.3178947368421053,0.48242811501597443,13514,
95,BA,2000,0.05,0.0,4,SybilGCN_L8_noDropout,46,0.974266,0.8557894736842105,0.9814814814814815,0.7252631578947368,0.8341404358353511,25145,
96,BA,2000,0.05,0.0,4,SybilRGCN_L2_noDropout,46,0.8205974999999999,0.5,0.5,0.0010526315789473684,0.0021008403361344537,8705,
97,BA,2000,0.05,0.0,4,SybilGAT_L2,46,0.8715760000000001,0.5247368421052632,1.0,0.049473684210526316,0.09428284854563691,1926,
98,BA,2000,0.05,0.0,4,SybilGAT_L4,46,0.973364,0.7952631578947369,0.9794871794871794,0.6031578947368421,0.7465798045602606,1448,
99,BA,2000,0.05,0.0,4,SybilGAT_L8,46,0.996095,0.7952631578947369,1.0,0.5905263157894737,0.7425545996029119,4484,
100,BA,2000,0.05,0.0,6,SybilRank,42,0.945918,0.8694736842105263,0.8694736842105263,0.8694736842105263,0.8694736842105263,87,
101,BA,2000,0.05,0.0,6,SybilBelief,42,0.5170635,0.5,inf,0.0,0.0,81,
102,BA,2000,0.05,0.0,6,SybilSCAR,42,0.808101,0.508421052631579,0.8076923076923077,0.022105263157894735,0.0430327868852459,121,
103,BA,2000,0.05,0.0,6,SybilGCN_L2_noDropout,42,0.819319,0.5052631578947369,0.9166666666666666,0.011578947368421053,0.02286902286902287,8294,
104,BA,2000,0.05,0.0,6,SybilGCN_L4_noDropout,42,0.867857,0.6915789473684211,0.9155251141552512,0.42210526315789476,0.5778097982708934,14365,
105,BA,2000,0.05,0.0,6,SybilGCN_L8_noDropout,42,0.7041875,0.6147368421052631,0.6083499005964215,0.6442105263157895,0.6257668711656442,3325,
