,data_model_column,graph_size_column,train_nodes_fraction_column,label_noise_fraction_column,attack_edges_per_sybil,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
414,PL,2000,0.05,0.0,2,SybilGCN_L4_noDropout,43,0.9969819999999999,0.6942105263157895,1.0,0.38842105263157894,0.5595147839272175,13446,
415,PL,2000,0.05,0.0,2,SybilGCN_L8_noDropout,43,0.9992000000000001,0.8573684210526316,1.0,0.7147368421052631,0.8336402701043585,24068,
416,PL,2000,0.05,0.0,2,SybilRGCN_L2_noDropout,43,0.9578595,0.5005263157894737,1.0,0.0010526315789473684,0.002103049421661409,8111,
417,PL,2000,0.05,0.0,2,SybilGAT_L2,43,0.9741525,0.5321052631578947,1.0,0.06421052631578947,0.12067260138476756,6270,
418,PL,2000,0.05,0.0,2,SybilGAT_L4,43,0.9891790000000001,0.7626315789473684,0.9882583170254403,0.531578947368421,0.6913073237508556,3778,
419,PL,2000,0.05,0.0,2,SybilGAT_L8,43,0.9999129999999999,0.8510526315789474,1.0,0.7021052631578948,0.8249845392702535,2968,
420,PL,2000,0.05,0.0,2,SybilRank,44,0.999972,0.9957894736842106,0.9957894736842106,0.9957894736842106,0.9957894736842106,73,
421,PL,2000,0.05,0.0,2,SybilBelief,44,0.999979,0.998421052631579,0.9989462592202318,0.9978947368421053,0.9984202211690363,121,
422,PL,2000,0.05,0.0,2,SybilSCAR,44,0.989633,0.8531578947368421,0.9897810218978103,0.7136842105263158,0.8293577981651377,29,
423,PL,2000,0.05,0.0,2,SybilGCN_L2_noDropout,44,0.963333,0.5242105263157895,1.0,0.04842105263157895,0.09236947791164658,7776,
424,PL,2000,0.05,0.0,2,SybilGCN_L4_noDropout,44,0.998335,0.6931578947368421,1.0,0.3863157894736842,0.5573272589217919,13524,
425,PL,2000,0.05,0.0,2,SybilGCN_L8_noDropout,44,0.999449,0.94,1.0,0.88,0.9361702127659575,24783,
426,PL,2000,0.05,0.0,2,SybilRGCN_L2_noDropout,44,0.9586549999999999,0.5010526315789474,1.0,0.002105263157894737,0.004201680672268907,8599,
427,PL,2000,0.05,0.0,2,SybilGAT_L2,44,0.9691430000000001,0.5026315789473684,1.0,0.005263157894736842,0.010471204188481676,2375,
428,PL,2000,0.05,0.0,2,SybilGAT_L4,44,0.998501,0.7889473684210526,1.0,0.5778947368421052,0.7324883255503669,1626,
429,PL,2000,0.05,0.0,2,SybilGAT_L8,44,0.999969,0.8836842105263157,1.0,0.7673684210526316,0.8683740321620012,2865,
430,PL,2000,0.05,0.0,2,SybilRank,45,0.999921,0.9957894736842106,0.9957894736842106,0.9957894736842106,0.9957894736842106,75,
431,PL,2000,0.05,0.0,2,SybilBelief,45,0.999995,0.9989473684210526,1.0,0.9978947368421053,0.9989462592202318,112,
432,PL,2000,0.05,0.0,2,SybilSCAR,45,0.987227,0.6815789473684211,0.6109324758842444,1.0,0.7584830339321357,30,
433,PL,2000,0.05,0.0,2,SybilGCN_L2_noDropout,45,0.9512310000000002,0.511578947368421,1.0,0.023157894736842106,0.04526748971193416,7467,
434,PL,2000,0.05,0.0,2,SybilGCN_L4_noDropout,45,0.9940180000000001,0.7305263157894737,1.0,0.4610526315789474,0.6311239193083573,12983,
435,PL,2000,0.05,0.0,2,SybilGCN_L8_noDropout,45,0.998361,0.9705263157894737,0.9922907488986784,0.9484210526315789,0.9698600645855759,24033,
436,PL,2000,0.05,0.0,2,SybilRGCN_L2_noDropout,45,0.892286,0.5057894736842106,1.0,0.011578947368421053,0.022892819979188347,7914,
437,PL,2000,0.05,0.0,2,SybilGAT_L2,45,0.958396,0.533157894736842,1.0,0.06631578947368422,0.12438302073050346,1574,
438,PL,2000,0.05,0.0,2,SybilGAT_L4,45,0.990311,0.6105263157894737,1.0,0.22105263157894736,0.3620689655172414,3730,
439,PL,2000,0.05,0.0,2,SybilGAT_L8,45,0.999958,0.9194736842105263,1.0,0.8389473684210527,0.9124212936462507,3756,
440,PL,2000,0.05,0.0,2,SybilRank,46,0.999977,0.998421052631579,0.9978969505783386,0.9989473684210526,0.9984218832193582,73,
441,PL,2000,0.05,0.0,2,SybilBelief,46,0.999986,0.9968421052631579,0.9989429175475687,0.9947368421052631,0.9968354430379747,149,
442,PL,2000,0.05,0.0,2,SybilSCAR,46,0.985298,0.87,0.9821673525377229,0.7536842105263157,0.8528886241810602,30,
443,PL,2000,0.05,0.0,2,SybilGCN_L2_noDropout,46,0.9487080000000001,0.5310526315789473,1.0,0.06210526315789474,0.11694747274529237,7703,
444,PL,2000,0.05,0.0,2,SybilGCN_L4_noDropout,46,0.9965780000000001,0.8563157894736843,1.0,0.7126315789473684,0.8322065150583897,13438,
445,PL,2000,0.05,0.0,2,SybilGCN_L8_noDropout,46,0.9995729999999998,0.9652631578947368,1.0,0.9305263157894736,0.9640130861504908,24411,
446,PL,2000,0.05,0.0,2,SybilRGCN_L2_noDropout,46,0.9594480000000001,0.5789473684210527,1.0,0.15789473684210525,0.2727272727272727,8434,
447,PL,2000,0.05,0.0,2,SybilGAT_L2,46,0.968282,0.6063157894736843,1.0,0.21263157894736842,0.3506944444444444,3567,
448,PL,2000,0.05,0.0,2,SybilGAT_L4,46,0.978857,0.9026315789473685,0.9885057471264368,0.8147368421052632,0.8932487016733988,1600,
449,PL,2000,0.05,0.0,2,SybilGAT_L8,46,0.999905,0.9957894736842106,0.9968354430379747,0.9947368421052631,0.9957850368809273,2368,
450,PL,2000,0.05,0.0,4,SybilRank,42,0.978718,0.9194736842105263,0.9199157007376185,0.9189473684210526,0.919431279620853,80,
451,PL,2000,0.05,0.0,4,SybilBelief,42,0.98491,0.9363157894736842,0.9662542182227222,0.9042105263157895,0.9342033713974986,162,
452,PL,2000,0.05,0.0,4,SybilSCAR,42,0.8779029999999999,0.7610526315789473,0.8701492537313433,0.6136842105263158,0.7197530864197531,33,
453,PL,2000,0.05,0.0,4,SybilGCN_L2_noDropout,42,0.8742619999999999,0.5136842105263157,1.0,0.02736842105263158,0.05327868852459016,8684,
454,PL,2000,0.05,0.0,4,SybilGCN_L4_noDropout,42,0.9372940000000001,0.6957894736842105,0.9869109947643979,0.3968421052631579,0.566066066066066,14955,
455,PL,2000,0.05,0.0,4,SybilGCN_L8_noDropout,42,0.947873,0.8126315789473684,0.9626168224299065,0.6505263157894737,0.7763819095477387,27469,
456,PL,2000,0.05,0.0,4,SybilRGCN_L2_noDropout,42,0.8218730000000001,0.5505263157894736,0.9067796610169492,0.11263157894736842,0.20037453183520598,8954,
457,PL,2000,0.05,0.0,4,SybilGAT_L2,42,0.855449,0.5094736842105263,1.0,0.018947368421052633,0.0371900826446281,841,
458,PL,2000,0.05,0.0,4,SybilGAT_L4,42,0.9429615000000001,0.8452631578947368,0.9009779951100244,0.7757894736842105,0.833710407239819,2630,
459,PL,2000,0.05,0.0,4,SybilGAT_L8,42,0.9801040000000001,0.8257894736842105,0.9874015748031496,0.66,0.7911671924290221,3857,
460,PL,2000,0.05,0.0,4,SybilRank,43,0.9851449999999999,0.9321052631578948,0.9307450157397692,0.9336842105263158,0.932212296374146,82,
461,PL,2000,0.05,0.0,4,SybilBelief,43,0.980783,0.9357894736842105,0.9559471365638766,0.9136842105263158,0.9343379978471474,162,
462,PL,2000,0.05,0.0,4,SybilSCAR,43,0.840895,0.6568421052631579,0.8104166666666667,0.4094736842105263,0.544055944055944,34,
463,PL,2000,0.05,0.0,4,SybilGCN_L2_noDropout,43,0.867323,0.5078947368421053,1.0,0.015789473684210527,0.031088082901554404,8548,
464,PL,2000,0.05,0.0,4,SybilGCN_L4_noDropout,43,0.931426,0.5968421052631578,0.9842105263157894,0.1968421052631579,0.3280701754385965,14965,
465,PL,2000,0.05,0.0,4,SybilGCN_L8_noDropout,43,0.9322679999999999,0.7394736842105263,0.972972972972973,0.4926315789473684,0.6540880503144654,27688,
466,PL,2000,0.05,0.0,4,SybilRGCN_L2_noDropout,43,0.8735335000000001,0.5005263157894737,1.0,0.0010526315789473684,0.002103049421661409,9200,
467,PL,2000,0.05,0.0,4,SybilGAT_L2,43,0.909025,0.5242105263157895,0.96,0.05052631578947368,0.096,9021,
468,PL,2000,0.05,0.0,4,SybilGAT_L4,43,0.9315410000000001,0.7621052631578947,0.9263698630136986,0.5694736842105264,0.7053455019556715,2038,
469,PL,2000,0.05,0.0,4,SybilGAT_L8,43,0.9781259999999999,0.8457894736842105,0.9809663250366032,0.7052631578947368,0.8205756276791182,6394,
470,PL,2000,0.05,0.0,4,SybilRank,44,0.9887170000000001,0.9452631578947368,0.9452631578947368,0.9452631578947368,0.9452631578947368,80,
471,PL,2000,0.05,0.0,4,SybilBelief,44,0.947251,0.838421052631579,0.9953775038520801,0.68,0.8080050031269543,162,
472,PL,2000,0.05,0.0,4,SybilSCAR,44,0.890724,0.6436842105263157,0.9148936170212766,0.31684210526315787,0.47068021892103207,33,
473,PL,2000,0.05,0.0,4,SybilGCN_L2_noDropout,44,0.882107,0.5152631578947369,1.0,0.030526315789473683,0.059244126659857,8549,
474,PL,2000,0.05,0.0,4,SybilGCN_L4_noDropout,44,0.94439,0.5957894736842105,1.0,0.19157894736842104,0.3215547703180212,15285,
475,PL,2000,0.05,0.0,4,SybilGCN_L8_noDropout,44,0.8271385,0.5257894736842105,1.0,0.05157894736842105,0.0980980980980981,488,
476,PL,2000,0.05,0.0,4,SybilRGCN_L2_noDropout,44,0.834715,0.5010526315789474,1.0,0.002105263157894737,0.004201680672268907,8944,
477,PL,2000,0.05,0.0,4,SybilGAT_L2,44,0.88974,0.5094736842105263,1.0,0.018947368421052633,0.0371900826446281,2198,
478,PL,2000,0.05,0.0,4,SybilGAT_L4,44,0.965757,0.588421052631579,1.0,0.17684210526315788,0.3005366726296959,2283,
479,PL,2000,0.05,0.0,4,SybilGAT_L8,44,0.9869589999999999,0.7794736842105263,1.0,0.5589473684210526,0.7170830519918974,2958,
480,PL,2000,0.05,0.0,4,SybilRank,45,0.9536789999999999,0.8910526315789473,0.8890052356020942,0.8936842105263157,0.8913385826771654,80,
481,PL,2000,0.05,0.0,4,SybilBelief,45,0.9220210000000001,0.7752631578947369,0.6899055918663762,1.0,0.8165019338203696,162,
482,PL,2000,0.05,0.0,4,SybilSCAR,45,0.8718330000000001,0.5573684210526316,0.5306351883080382,0.9936842105263158,0.6918285086112129,33,
483,PL,2000,0.05,0.0,4,SybilGCN_L2_noDropout,45,0.8635180000000001,0.5105263157894737,1.0,0.021052631578947368,0.041237113402061855,8631,
484,PL,2000,0.05,0.0,4,SybilGCN_L4_noDropout,45,0.9134840000000001,0.6726315789473685,0.9270833333333334,0.37473684210526315,0.5337331334332833,14853,
485,PL,2000,0.05,0.0,4,SybilGCN_L8_noDropout,45,0.8583464999999999,0.7731578947368422,0.7667009249743063,0.7852631578947369,0.7758710348413936,27367,
486,PL,2000,0.05,0.0,4,SybilRGCN_L2_noDropout,45,0.7929050000000001,0.5063157894736842,0.875,0.014736842105263158,0.028985507246376812,8994,
487,PL,2000,0.05,0.0,4,SybilGAT_L2,45,0.909509,0.5121052631578947,1.0,0.024210526315789474,0.047276464542651594,5660,
488,PL,2000,0.05,0.0,4,SybilGAT_L4,45,0.948659,0.611578947368421,0.9953271028037384,0.22421052631578947,0.36597938144329895,2056,
489,PL,2000,0.05,0.0,4,SybilGAT_L8,45,0.9803979999999999,0.7357894736842105,0.9977777777777778,0.4726315789473684,0.6414285714285715,3555,
490,PL,2000,0.05,0.0,4,SybilRank,46,0.9888720000000001,0.9405263157894737,0.9400630914826499,0.9410526315789474,0.9405576012624934,80,
491,PL,2000,0.05,0.0,4,SybilBelief,46,0.9817549999999999,0.9263157894736842,0.972027972027972,0.8778947368421053,0.922566371681416,162,
492,PL,2000,0.05,0.0,4,SybilSCAR,46,0.8646609999999999,0.6631578947368421,0.8399122807017544,0.4031578947368421,0.5448079658605974,33,
493,PL,2000,0.05,0.0,4,SybilGCN_L2_noDropout,46,0.853744,0.5131578947368421,1.0,0.02631578947368421,0.05128205128205128,8918,
494,PL,2000,0.05,0.0,4,SybilGCN_L4_noDropout,46,0.9227839999999999,0.7147368421052631,0.9636363636363636,0.4463157894736842,0.6100719424460431,15263,
495,PL,2000,0.05,0.0,4,SybilGCN_L8_noDropout,46,0.9343219999999999,0.8131578947368421,0.9460269865067467,0.6642105263157895,0.7804576376004947,28859,
496,PL,2000,0.05,0.0,4,SybilRGCN_L2_noDropout,46,0.8397540000000001,0.5157894736842106,0.96875,0.03263157894736842,0.06313645621181263,9667,
497,PL,2000,0.05,0.0,4,SybilGAT_L2,46,0.855471,0.5147368421052632,1.0,0.029473684210526315,0.05725971370143149,2524,
498,PL,2000,0.05,0.0,4,SybilGAT_L4,46,0.934787,0.6805263157894736,0.9750692520775623,0.3705263157894737,0.5369946605644547,1797,
499,PL,2000,0.05,0.0,4,SybilGAT_L8,46,0.982971,0.8852631578947369,0.9803149606299213,0.7863157894736842,0.8726635514018691,2252,
500,PL,2000,0.05,0.0,6,SybilRank,42,0.817613,0.7489473684210526,0.7481636935991606,0.7505263157894737,0.7493431424067262,87,
501,PL,2000,0.05,0.0,6,SybilBelief,42,0.5223479999999999,0.5,inf,0.0,0.0,132,
502,PL,2000,0.05,0.0,6,SybilSCAR,42,0.7605270000000001,0.631578947368421,0.744140625,0.4010526315789474,0.521203830369357,36,
503,PL,2000,0.05,0.0,6,SybilGCN_L2_noDropout,42,0.7864880000000001,0.5163157894736842,1.0,0.03263157894736842,0.06320081549439348,8903,
504,PL,2000,0.05,0.0,6,SybilGCN_L4_noDropout,42,0.8153519999999999,0.7152631578947368,0.7876230661040787,0.5894736842105263,0.6742925948223961,15333,
505,PL,2000,0.05,0.0,6,SybilGCN_L8_noDropout,42,0.7912170000000001,0.6736842105263158,0.7806122448979592,0.4831578947368421,0.5968790637191157,27751,
506,PL,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,42,0.743797,0.5052631578947369,0.8125,0.01368421052631579,0.026915113871635612,9393,
507,PL,2000,0.05,0.0,6,SybilGAT_L2,42,0.7712424999999998,0.5036842105263157,1.0,0.007368421052631579,0.014629049111807733,836,
508,PL,2000,0.05,0.0,6,SybilGAT_L4,42,0.8186279999999999,0.7189473684210527,0.749400479616307,0.6578947368421053,0.7006726457399103,2440,
509,PL,2000,0.05,0.0,6,SybilGAT_L8,42,0.8565435,0.7147368421052631,0.8481228668941979,0.5231578947368422,0.6471354166666666,4516,
510,PL,2000,0.05,0.0,6,SybilRank,43,0.845009,0.7636842105263157,0.7612095933263816,0.7684210526315789,0.7647983237297015,86,
511,PL,2000,0.05,0.0,6,SybilBelief,43,0.514694,0.5,inf,0.0,0.0,133,
512,PL,2000,0.05,0.0,6,SybilSCAR,43,0.7115769999999999,0.5873684210526315,0.6653386454183267,0.35157894736842105,0.46005509641873277,38,
513,PL,2000,0.05,0.0,6,SybilGCN_L2_noDropout,43,0.7834620000000001,0.5036842105263157,1.0,0.007368421052631579,0.014629049111807733,8810,
514,PL,2000,0.05,0.0,6,SybilGCN_L4_noDropout,43,0.8064605,0.5821052631578948,0.8939393939393939,0.1863157894736842,0.3083623693379791,15167,
515,PL,2000,0.05,0.0,6,SybilGCN_L8_noDropout,43,0.719735,0.6405263157894737,0.6763540290620872,0.5389473684210526,0.5998828353837141,27478,
516,PL,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,43,0.8003959999999999,0.5,inf,0.0,0.0,9185,
517,PL,2000,0.05,0.0,6,SybilGAT_L2,43,0.7624879999999999,0.5536842105263158,0.75,0.16105263157894736,0.2651646447140381,2155,
518,PL,2000,0.05,0.0,6,SybilGAT_L4,43,0.8154714999999999,0.6210526315789474,0.8549382716049383,0.29157894736842105,0.434850863422292,2123,
519,PL,2000,0.05,0.0,6,SybilGAT_L8,43,0.8396825,0.7189473684210527,0.8023255813953488,0.5810526315789474,0.673992673992674,4801,
520,PL,2000,0.05,0.0,6,SybilRank,44,0.896795,0.81,0.8096740273396424,0.8105263157894737,0.8100999473961074,91,
521,PL,2000,0.05,0.0,6,SybilBelief,44,0.522475,0.5,inf,0.0,0.0,101,
522,PL,2000,0.05,0.0,6,SybilSCAR,44,0.777386,0.5868421052631579,0.7777777777777778,0.2431578947368421,0.37048917401764236,38,
523,PL,2000,0.05,0.0,6,SybilGCN_L2_noDropout,44,0.8016850000000001,0.5078947368421053,1.0,0.015789473684210527,0.031088082901554404,8668,
524,PL,2000,0.05,0.0,6,SybilGCN_L4_noDropout,44,0.831942,0.6373684210526316,0.9453924914675768,0.29157894736842105,0.4456958970233307,14730,
525,PL,2000,0.05,0.0,6,SybilGCN_L8_noDropout,44,0.17028700000000002,0.5,inf,0.0,0.0,333,
526,PL,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,44,0.8004849999999999,0.5005263157894737,1.0,0.0010526315789473684,0.002103049421661409,9240,
527,PL,2000,0.05,0.0,6,SybilGAT_L2,44,0.8522989999999999,0.5073684210526316,1.0,0.014736842105263158,0.029045643153526972,6821,
528,PL,2000,0.05,0.0,6,SybilGAT_L4,44,0.8470679999999999,0.7452631578947368,0.7703016241299304,0.6989473684210527,0.7328918322295805,3585,
529,PL,2000,0.05,0.0,6,SybilGAT_L8,44,0.8986145000000001,0.791578947368421,0.7748015873015873,0.8221052631578948,0.797752808988764,6672,
530,PL,2000,0.05,0.0,6,SybilRank,45,0.783843,0.7136842105263158,0.7127882599580713,0.7157894736842105,0.7142857142857143,87,
531,PL,2000,0.05,0.0,6,SybilBelief,45,0.510834,0.5,0.5,1.0,0.6666666666666666,80,
532,PL,2000,0.05,0.0,6,SybilSCAR,45,0.7581680000000001,0.5210526315789473,0.5109409190371991,0.9831578947368421,0.6724262059035278,36,
533,PL,2000,0.05,0.0,6,SybilGCN_L2_noDropout,45,0.783999,0.5005263157894737,0.6666666666666666,0.002105263157894737,0.004197271773347324,8490,
534,PL,2000,0.05,0.0,6,SybilGCN_L4_noDropout,45,0.7991489999999999,0.6078947368421053,0.8078078078078078,0.2831578947368421,0.4193296960249415,15049,
535,PL,2000,0.05,0.0,6,SybilGCN_L8_noDropout,45,0.749158,0.6789473684210526,0.6683168316831684,0.7105263157894737,0.6887755102040817,4099,
536,PL,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,45,0.8143520000000001,0.5068421052631579,0.8823529411764706,0.015789473684210527,0.031023784901758014,9402,
537,PL,2000,0.05,0.0,6,SybilGAT_L2,45,0.8279890000000001,0.5210526315789473,0.9347826086956522,0.045263157894736845,0.08634538152610442,3849,
538,PL,2000,0.05,0.0,6,SybilGAT_L4,45,0.840796,0.6847368421052632,0.8517034068136272,0.4473684210526316,0.5866114561766735,2536,
539,PL,2000,0.05,0.0,6,SybilGAT_L8,45,0.8816494999999999,0.7263157894736842,0.8719723183391004,0.5305263157894737,0.6596858638743456,3773,
540,PL,2000,0.05,0.0,6,SybilRank,46,0.847857,0.7684210526315789,0.7661795407098121,0.7726315789473684,0.7693920335429769,87,
541,PL,2000,0.05,0.0,6,SybilBelief,46,0.5168685000000001,0.5,inf,0.0,0.0,115,
542,PL,2000,0.05,0.0,6,SybilSCAR,46,0.746764,0.5931578947368421,0.697986577181208,0.32842105263157895,0.44667143879742305,37,
543,PL,2000,0.05,0.0,6,SybilGCN_L2_noDropout,46,0.7728900000000001,0.5047368421052632,1.0,0.009473684210526316,0.018769551616266946,8593,
544,PL,2000,0.05,0.0,6,SybilGCN_L4_noDropout,46,0.795803,0.6794736842105263,0.7904599659284497,0.4884210526315789,0.6037735849056604,14815,
545,PL,2000,0.05,0.0,6,SybilGCN_L8_noDropout,46,0.16439600000000001,0.5,inf,0.0,0.0,478,
546,PL,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,46,0.788025,0.5957894736842105,0.85,0.2326315789473684,0.3652892561983471,9615,
547,PL,2000,0.05,0.0,6,SybilGAT_L2,46,0.761949,0.5126315789473684,0.9615384615384616,0.02631578947368421,0.05122950819672131,1312,
548,PL,2000,0.05,0.0,6,SybilGAT_L4,46,0.819184,0.598421052631579,0.9269406392694064,0.21368421052631578,0.3473053892215569,1339,
549,PL,2000,0.05,0.0,6,SybilGAT_L8,46,0.862117,0.7368421052631579,0.6749611197511665,0.9136842105263158,0.776386404293381,2459,
550,PL,2000,0.05,0.0,8,SybilRank,42,0.6008969999999999,0.5857894736842105,0.5849843587069864,0.5905263157894737,0.5877422734415925,94,
551,PL,2000,0.05,0.0,8,SybilBelief,42,0.51393,0.5,inf,0.0,0.0,124,
552,PL,2000,0.05,0.0,8,SybilSCAR,42,0.672945,0.5810526315789474,0.6336805555555556,0.38421052631578945,0.4783748361730013,41,
553,PL,2000,0.05,0.0,8,SybilGCN_L2_noDropout,42,0.7302765,0.5026315789473684,1.0,0.005263157894736842,0.010471204188481676,9202,
554,PL,2000,0.05,0.0,8,SybilGCN_L4_noDropout,42,0.717386,0.6121052631578947,0.7059961315280464,0.38421052631578945,0.49761417859577367,14926,
555,PL,2000,0.05,0.0,8,SybilGCN_L8_noDropout,42,0.677018,0.5978947368421053,0.6409090909090909,0.44526315789473686,0.5254658385093167,29146,
556,PL,2000,0.05,0.0,8,SybilRGCN_L2_noDropout,42,0.69737,0.5031578947368421,0.875,0.007368421052631579,0.014613778705636743,9827,
557,PL,2000,0.05,0.0,8,SybilGAT_L2,42,0.7148415,0.5021052631578947,1.0,0.004210526315789474,0.008385744234800839,861,
558,PL,2000,0.05,0.0,8,SybilGAT_L4,42,0.7290675,0.6289473684210526,0.6296296296296297,0.6263157894736842,0.6279683377308707,3209,
559,PL,2000,0.05,0.0,8,SybilGAT_L8,42,0.707738,0.5773684210526315,0.7261538461538461,0.24842105263157896,0.37019607843137253,1510,
560,PL,2000,0.05,0.0,8,SybilRank,43,0.611291,0.578421052631579,0.5778474399164054,0.5821052631578948,0.5799685369690614,97,
561,PL,2000,0.05,0.0,8,SybilBelief,43,0.5100875,0.5,inf,0.0,0.0,116,
562,PL,2000,0.05,0.0,8,SybilSCAR,43,0.6291880000000001,0.5221052631578947,0.5507246376811594,0.24,0.3343108504398827,44,
563,PL,2000,0.05,0.0,8,SybilGCN_L2_noDropout,43,0.733911,0.4994736842105263,0.0,0.0,0.0,9685,
564,PL,2000,0.05,0.0,8,SybilGCN_L4_noDropout,43,0.719316,0.5515789473684211,0.7916666666666666,0.14,0.23792486583184258,17386,
565,PL,2000,0.05,0.0,8,SybilGCN_L8_noDropout,43,0.617418,0.5542105263157895,0.6075156576200418,0.3063157894736842,0.4072778166550035,8492,
566,PL,2000,0.05,0.0,8,SybilRGCN_L2_noDropout,43,0.7620254999999999,0.5,inf,0.0,0.0,10867,
567,PL,2000,0.05,0.0,8,SybilGAT_L2,43,0.747729,0.5089473684210526,0.7297297297297297,0.028421052631578948,0.0547112462006079,3011,
568,PL,2000,0.05,0.0,8,SybilGAT_L4,43,0.730151,0.6173684210526316,0.6801292407108239,0.4431578947368421,0.5366475462077757,2497,
569,PL,2000,0.05,0.0,8,SybilGAT_L8,43,0.6828265,0.6021052631578947,0.6426470588235295,0.46,0.5361963190184049,3313,
570,PL,2000,0.05,0.0,8,SybilRank,44,0.684976,0.6226315789473684,0.6217345872518286,0.6263157894736842,0.6240167802831673,100,
571,PL,2000,0.05,0.0,8,SybilBelief,44,0.518806,0.5,inf,0.0,0.0,89,
572,PL,2000,0.05,0.0,8,SybilSCAR,44,0.684334,0.5442105263157895,0.6409395973154363,0.20105263157894737,0.3060897435897436,41,
573,PL,2000,0.05,0.0,8,SybilGCN_L2_noDropout,44,0.745387,0.5010526315789474,1.0,0.002105263157894737,0.004201680672268907,9786,
574,PL,2000,0.05,0.0,8,SybilGCN_L4_noDropout,44,0.7422819999999999,0.611578947368421,0.7819148936170213,0.3094736842105263,0.4434389140271493,16692,
575,PL,2000,0.05,0.0,8,SybilGCN_L8_noDropout,44,0.386002,0.5,inf,0.0,0.0,387,
576,PL,2000,0.05,0.0,8,SybilRGCN_L2_noDropout,44,0.74438,0.5042105263157894,1.0,0.008421052631578947,0.016701461377870562,10967,
577,PL,2000,0.05,0.0,8,SybilGAT_L2,44,0.7413095,0.5126315789473684,0.9615384615384616,0.02631578947368421,0.05122950819672131,1323,
578,PL,2000,0.05,0.0,8,SybilGAT_L4,44,0.760195,0.6705263157894736,0.6933174224343676,0.611578947368421,0.6498881431767338,3994,
579,PL,2000,0.05,0.0,8,SybilGAT_L8,44,0.763853,0.6789473684210526,0.7058111380145279,0.6136842105263158,0.6565315315315315,1226,
580,PL,2000,0.05,0.0,8,SybilRank,45,0.6257510000000001,0.5952631578947368,0.5939771547248183,0.6021052631578947,0.5980135912179823,94,
581,PL,2000,0.05,0.0,8,SybilBelief,45,0.510737,0.5,0.5,1.0,0.6666666666666666,77,
582,PL,2000,0.05,0.0,8,SybilSCAR,45,0.673884,0.5068421052631579,0.5034965034965035,0.9852631578947368,0.6664293342826628,41,
583,PL,2000,0.05,0.0,8,SybilGCN_L2_noDropout,45,0.736918,0.5010526315789474,0.625,0.005263157894736842,0.010438413361169102,10363,
584,PL,2000,0.05,0.0,8,SybilGCN_L4_noDropout,45,0.7212845,0.5526315789473685,0.7066115702479339,0.18,0.28691275167785235,16965,
585,PL,2000,0.05,0.0,8,SybilGCN_L8_noDropout,45,0.591773,0.5236842105263158,0.5558312655086849,0.23578947368421052,0.3311160384331116,4084,
586,PL,2000,0.05,0.0,8,SybilRGCN_L2_noDropout,45,0.765458,0.5047368421052632,0.8,0.01263157894736842,0.024870466321243522,10579,
587,PL,2000,0.05,0.0,8,SybilGAT_L2,45,0.7474705,0.5010526315789474,1.0,0.002105263157894737,0.004201680672268907,4401,
588,PL,2000,0.05,0.0,8,SybilGAT_L4,45,0.7620560000000001,0.6621052631578948,0.7206303724928367,0.5294736842105263,0.6104368932038835,2265,
589,PL,2000,0.05,0.0,8,SybilGAT_L8,45,0.756217,0.6436842105263157,0.7090352220520674,0.48736842105263156,0.577666874610106,2155,
590,PL,2000,0.05,0.0,8,SybilRank,46,0.6300399999999999,0.5978947368421053,0.5962732919254659,0.6063157894736843,0.6012526096033403,96,
591,PL,2000,0.05,0.0,8,SybilBelief,46,0.5111835,0.5,inf,0.0,0.0,97,
592,PL,2000,0.05,0.0,8,SybilSCAR,46,0.665233,0.5463157894736842,0.6009174311926605,0.27578947368421053,0.37806637806637805,137,
593,PL,2000,0.05,0.0,8,SybilGCN_L2_noDropout,46,0.7229129999999999,0.5063157894736842,0.875,0.014736842105263158,0.028985507246376812,9274,
594,PL,2000,0.05,0.0,8,SybilGCN_L4_noDropout,46,0.716931,0.62,0.7345679012345679,0.3757894736842105,0.4972144846796657,15649,
595,PL,2000,0.05,0.0,8,SybilGCN_L8_noDropout,46,0.303517,0.5,inf,0.0,0.0,430,
596,PL,2000,0.05,0.0,8,SybilRGCN_L2_noDropout,46,0.710658,0.5531578947368421,0.7988165680473372,0.14210526315789473,0.24128686327077747,9582,
597,PL,2000,0.05,0.0,8,SybilGAT_L2,46,0.7192195,0.6047368421052631,0.7103594080338267,0.35368421052631577,0.47224174279690795,1614,
598,PL,2000,0.05,0.0,8,SybilGAT_L4,46,0.7380085000000001,0.631578947368421,0.6940993788819876,0.4705263157894737,0.560853199498118,3196,
599,PL,2000,0.05,0.0,8,SybilGAT_L8,46,0.7224430000000001,0.6473684210526316,0.6452282157676349,0.6547368421052632,0.6499477533960293,2354,
600,PL,2000,0.05,0.0,10,SybilRank,42,0.472273,0.4763157894736842,0.47658688865764826,0.48210526315789476,0.4793301936159079,101,
601,PL,2000,0.05,0.0,10,SybilBelief,42,0.512697,0.5,0.5,1.0,0.6666666666666666,124,
602,PL,2000,0.05,0.0,10,SybilSCAR,42,0.6097950000000001,0.5363157894736842,0.5555555555555556,0.3631578947368421,0.4392106938255888,44,
